candidate_id,candidate_key,first_name,incumbent,last_name,name_display,order,party_id,percent,percent_display,seat,state_id,votes,winner,winner2,uncontested,party_id2,state_seat_count,district_vote_count,state_vote_count,district_candidate_count,wasted_winning_votes,wasted_losing_votes,wasted_votes
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,7,PA,0,False,0,0,other,18,379502,5793764,2,0.0,0,0.0
fitzpatrick-64827,fitzpatrickb,Brian,False,Fitzpatrick,Brian Fitzpatrick,2,republican,54.4,54.4,8,PA,207263,True,1,0,republican,18,380818,5793764,2,16853.0,0,16853.0
santarsiero-64824,santarsieros,Steve,False,Santarsiero,Steve Santarsiero,1,democrat,45.6,45.6,8,PA,173555,False,0,0,democrat,18,380818,5793764,2,0.0,173555,173555.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,8,PA,0,False,0,0,other,18,380818,5793764,2,0.0,0,0.0
shuster-249,shusterb,Bill,True,Shuster,Bill Shuster,2,republican,63.3,63.3,9,PA,186580,True,1,0,republican,18,294565,5793764,2,39297.0,0,39297.0
halvorson-63507,halvorsona,Art,False,Halvorson,Art Halvorson,1,democrat,36.7,36.7,9,PA,107985,False,0,0,democrat,18,294565,5793764,2,0.0,107985,107985.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,9,PA,0,False,0,0,other,18,294565,5793764,2,0.0,0,0.0
marino-60542,marinot,Tom,True,Marino,Tom Marino,2,republican,70.2,70.2,10,PA,211282,True,1,0,republican,18,301105,5793764,2,60729.0,0,60729.0
molesevich-65575,molesevichm,Michael,False,Molesevich,Michael Molesevich,1,democrat,29.8,29.8,10,PA,89823,False,0,0,democrat,18,301105,5793764,2,0.0,89823,89823.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,10,PA,0,False,0,0,other,18,301105,5793764,2,0.0,0,0.0
barletta-252,barlettal,Lou,True,Barletta,Lou Barletta,2,republican,63.7,63.7,11,PA,199421,True,1,0,republican,18,313221,5793764,2,42810.0,0,42810.0
marsicano-64828,marsicanom,Mike,False,Marsicano,Mike Marsicano,1,democrat,36.3,36.3,11,PA,113800,False,0,0,democrat,18,313221,5793764,2,0.0,113800,113800.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,11,PA,0,False,0,0,other,18,313221,5793764,2,0.0,0,0.0
rothfus-60544,rothfusk,Keith,True,Rothfus,Keith Rothfus,2,republican,61.8,61.8,12,PA,221851,True,1,0,republican,18,359204,5793764,2,42248.0,0,42248.0
mcclelland-63511,mcclellande,Erin,False,McClelland,Erin McClelland,1,democrat,38.2,38.2,12,PA,137353,False,0,0,democrat,18,359204,5793764,2,0.0,137353,137353.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,12,PA,0,False,0,0,other,18,359204,5793764,2,0.0,0,0.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,13,PA,0,False,0,0,republican,18,275893,5793764,1,0.0,0,0.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,13,PA,0,False,0,0,other,18,275893,5793764,1,0.0,0,0.0
boyle-63512,boyleb,Brendan,True,Boyle,Brendan F. Boyle,1,democrat,100.0,100.0,13,PA,275893,True,1,1,democrat,18,275893,5793764,1,137946.0,0,137946.0
doyle-255,doylem,Mike,True,Doyle,Mike Doyle,1,democrat,74.4,74.4,14,PA,255293,True,1,0,democrat,18,343292,5793764,2,83646.0,0,83646.0
mcallister-62750,mcallisterl,Lenny,False,McAllister,Lenny McAllister,2,republican,25.6,25.6,14,PA,87999,False,0,0,republican,18,343292,5793764,2,0.0,87999,87999.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,14,PA,0,False,0,0,other,18,343292,5793764,2,0.0,0,0.0
dent-1865,dentc,Charles,True,Dent,Charlie Dent,2,republican,58.4,58.4,15,PA,190618,True,1,0,republican,18,326474,5793764,3,66488.0,0,66488.0
daugherty-61608,daughertyr,Rick,False,Daugherty,Rick Daugherty,1,democrat,38.0,38.0,15,PA,124129,False,0,0,democrat,18,326474,5793764,3,0.0,124129,124129.0
rizzo-65799,rizzop,Paul,False,Rizzo,Paul Rizzo,3,libertarian,3.6,3.6,15,PA,11727,False,0,0,other,18,326474,5793764,3,0.0,11727,11727.0
smucker-64833,smuckerl,Lloyd,False,Smucker,Lloyd Smucker,2,republican,53.8,53.8,16,PA,168669,True,1,0,republican,18,313773,5793764,3,34082.0,0,34082.0
hartman-64830,hartmanc,Christina,False,Hartman,Christina Hartman,1,democrat,42.9,42.9,16,PA,134586,False,0,0,democrat,18,313773,5793764,3,0.0,134586,134586.0
house-65706,houses,Shawn,False,House,Shawn House,3,libertarian,3.4,3.4,16,PA,10518,False,0,0,other,18,313773,5793764,3,0.0,10518,10518.0
cartwright-61612,cartwrightm,Matt,True,Cartwright,Matt Cartwright,1,democrat,53.8,53.8,17,PA,157734,True,1,0,democrat,18,293164,5793764,2,11151.0,0,11151.0
connolly-63518,connollym,Matt,False,Connolly,Matt Connolly,2,republican,46.2,46.2,17,PA,135430,False,0,0,republican,18,293164,5793764,2,0.0,135430,135430.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,17,PA,0,False,0,0,other,18,293164,5793764,2,0.0,0,0.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,18,PA,0,False,0,0,democrat,18,275893,5793764,1,0.0,0,0.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,18,PA,0,False,0,0,other,18,275893,5793764,1,0.0,0,0.0
murphy-261,murphyt,Tim,True,Murphy,Tim Murphy,1,republican,100.0,100.0,18,PA,275893,True,1,1,republican,18,275893,5793764,1,137946.0,0,137946.0
cicilline-39864,cicillined,David,True,Cicilline,David Cicilline,2,democrat,64.8,64.8,1,RI,130540,True,1,0,democrat,2,201563,430167,2,29758.0,0,29758.0
taub-65450,taubr,Russell,False,Taub,Russell Taub,1,republican,35.2,35.2,1,RI,71023,False,0,0,republican,2,201563,430167,2,0.0,71023,71023.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,1,RI,0,False,0,0,other,2,201563,430167,2,0.0,0,0.0
langevin-967,langevinj,Jim,True,Langevin,Jim Langevin,2,democrat,58.2,58.2,2,RI,133108,True,1,0,democrat,2,228604,430167,4,62806.0,0,62806.0
reis-63918,reisr,Rhue,False,Reis,Rhue Reis,1,republican,30.8,30.8,2,RI,70301,False,0,0,republican,2,228604,430167,4,0.0,70301,70301.0
johnson-65452,johnsonj,Jeffrey,False,Johnson,Jeffrey Johnson,4,independent,7.1,7.1,2,RI,16253,False,0,0,other,2,228604,430167,4,0.0,16253,16253.0
caiozzo-65451,caiozzos,Salvatore,False,Caiozzo,Salvatore Caiozzo,3,independent,3.9,3.9,2,RI,8942,False,0,0,other,2,228604,430167,4,0.0,8942,8942.0
sanford-600,sanfordm,Mark,True,Sanford,Mark Sanford,4,republican,58.7,58.7,1,SC,190410,True,1,0,republican,7,324577,2037316,4,70630.0,0,70630.0
cherny-65134,chernyd,Dimitri,False,Cherny,Dimitri Cherny,1,democrat,36.9,36.9,1,SC,119779,False,0,0,democrat,7,324577,2037316,4,0.0,119779,119779.0
grier-65507,grierm,Michael,False,Grier,Michael Grier,6,libertarian,3.6,3.6,1,SC,11614,False,0,0,other,7,324577,2037316,4,0.0,11614,11614.0
travison-65508,travisona,Albert,False,Travison,Albert Travison,5,american-party,0.9,0.9,1,SC,2774,False,0,0,other,7,324577,2037316,4,0.0,2774,2774.0
wilson-1410,wilsonj,Joe,True,Wilson,Joe Wilson,3,republican,60.3,60.3,2,SC,183746,True,1,0,republican,7,304642,2037316,3,74293.0,0,74293.0
bjorn-65136,bjorna,Arik,False,Bjorn,Arik Bjorn,1,democrat,35.9,35.9,2,SC,109452,False,0,0,democrat,7,304642,2037316,3,0.0,109452,109452.0
mccain-60678,mccaine,Eddie,False,McCain,Eddie McCain,4,american-party,3.8,3.8,2,SC,11444,False,0,0,other,7,304642,2037316,3,0.0,11444,11444.0
duncan-57891,duncanj,Jeff,True,Duncan,Jeff Duncan,2,republican,72.9,72.9,3,SC,198431,True,1,0,republican,7,272197,2037316,2,62332.0,0,62332.0
cleveland-63787,clevelandh,Hosea,False,Cleveland,Hosea Cleveland,1,democrat,27.1,27.1,3,SC,73766,False,0,0,democrat,7,272197,2037316,2,0.0,73766,73766.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,3,SC,0,False,0,0,other,7,272197,2037316,2,0.0,0,0.0
gowdy-60681,gowdyt,Trey,True,Gowdy,Trey Gowdy,3,republican,67.2,67.2,4,SC,198648,True,1,0,republican,7,295427,2037316,3,106971.0,0,106971.0
fedalei-65137,fedaleic,Chris,False,Fedalei,Chris Fedalei,1,democrat,31.0,31.0,4,SC,91676,False,0,0,democrat,7,295427,2037316,3,0.0,91676,91676.0
chandler-65512,chandlerm,Michael,False,Chandler,Michael Chandler,2,constitution,1.7,1.7,4,SC,5103,False,0,0,other,7,295427,2037316,3,0.0,5103,5103.0
mulvaney-60619,mulvaneym,Mick,True,Mulvaney,Mick Mulvaney,2,republican,59.1,59.1,5,SC,175909,True,1,0,republican,7,297585,2037316,3,60471.0,0,60471.0
person-65138,personf,Fran,False,Person,Fran Person,1,democrat,38.8,38.8,5,SC,115437,False,0,0,democrat,7,297585,2037316,3,0.0,115437,115437.0
barnes-65509,barnesr,Rudy,False,Barnes,Rudy Barnes,3,american-party,2.1,2.1,5,SC,6239,False,0,0,other,7,297585,2037316,3,0.0,6239,6239.0
clyburn-1414,clyburnj,Jim,True,Clyburn,James E. Clyburn,1,democrat,70.1,70.1,6,SC,177947,True,1,0,democrat,7,253676,2037316,4,107847.0,0,107847.0
sterling-65140,sterlingl,Laura,False,Sterling,Laura Sterling,3,republican,27.6,27.6,6,SC,70099,False,0,0,republican,7,253676,2037316,4,0.0,70099,70099.0
piotrowski-65513,piotrowskir,Rich,False,Piotrowski,Rich Piotrowski,4,libertarian,1.2,1.2,6,SC,3131,False,0,0,other,7,253676,2037316,4,0.0,3131,3131.0
mallory-65510,malloryp,Prince,False,Mallory,Prince Mallory,2,green,1.0,1.0,6,SC,2499,False,0,0,other,7,253676,2037316,4,0.0,2499,2499.0
rice-62109,ricet,Tom,True,Rice,Tom Rice,4,republican,61.0,61.0,7,SC,176468,True,1,0,republican,7,289212,2037316,2,31861.0,0,31861.0
hyman-65141,hymanm,Mal,False,Hyman,Mal Hyman,1,democrat,39.0,39.0,7,SC,112744,False,0,0,democrat,7,289212,2037316,2,0.0,112744,112744.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,7,SC,0,False,0,0,other,7,289212,2037316,2,0.0,0,0.0
noem-60394,noemk,Kristi,True,Noem,Kristi Noem,1,republican,64.1,64.1,1,SD,237163,True,1,0,republican,1,369973,369973,2,52176.0,0,52176.0
hawks-64906,hawksp,Paula,False,Hawks,Paula Hawks,2,democrat,35.9,35.9,1,SD,132810,False,0,0,democrat,1,369973,369973,2,0.0,132810,132810.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,1,SD,0,False,0,0,other,1,369973,369973,2,0.0,0,0.0
roe-59572,roep,Phil,True,Roe,Phil Roe,1,republican,78.4,78.4,1,TN,198293,True,1,0,republican,9,253019,2391055,3,159268.0,0,159268.0
bohms-65319,bohmsa,Alan,False,Bohms,Alan Bohms,2,democrat,15.4,15.4,1,TN,39024,False,0,0,democrat,9,253019,2391055,3,0.0,39024,39024.0
franklin-64265,franklinr,Robert,False,Franklin,Robert Franklin,3,independent,6.2,6.2,1,TN,15702,False,0,0,other,9,253019,2391055,3,0.0,15702,15702.0
duncan-665,duncanj,John,True,Duncan,John J. Duncan Jr.,1,republican,75.6,75.6,2,TN,212455,True,1,0,republican,9,280856,2391055,2,72026.0,0,72026.0
starr-65320,starrs,Stuart,False,Starr,Stuart Starr,2,democrat,24.4,24.4,2,TN,68401,False,0,0,democrat,9,280856,2391055,2,0.0,68401,68401.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,2,TN,0,False,0,0,other,9,280856,2391055,2,0.0,0,0.0
fleischmann-60964,fleischmannc,Chuck,True,Fleischmann,Chuck Fleischmann,1,republican,66.4,66.4,3,TN,176613,True,1,0,republican,9,266006,2391055,5,99885.0,0,99885.0
shekari-65255,shekarim,Melody,False,Shekari,Melody Shekari,2,democrat,28.8,28.8,3,TN,76727,False,0,0,democrat,9,266006,2391055,5,0.0,76727,76727.0
tyler-64243,tylerr,Rick,False,Tyler,Rick Tyler,5,independent,1.9,1.9,3,TN,5098,False,0,0,other,9,266006,2391055,5,0.0,5098,5098.0
mitchell-64390,mitchellc,Cassandra,False,Mitchell,Cassandra Mitchell,4,independent,1.9,1.9,3,TN,5075,False,0,0,other,9,266006,2391055,5,0.0,5075,5075.0
kersting-65804,kerstingt,Topher,False,Kersting,Topher Kersting,3,independent,0.9,0.9,3,TN,2493,False,0,0,other,9,266006,2391055,5,0.0,2493,2493.0
desjarlais-61091,desjarlaiss,Scott,True,DesJarlais,Scott DesJarlais,1,republican,65.0,65.0,4,TN,165796,True,1,0,republican,9,254937,2391055,2,38327.0,0,38327.0
reynolds-65321,reynoldss,Steven,False,Reynolds,Steven Reynolds,2,democrat,35.0,35.0,4,TN,89141,False,0,0,democrat,9,254937,2391055,2,0.0,89141,89141.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,4,TN,0,False,0,0,other,9,254937,2391055,2,0.0,0,0.0
cooper-676,cooperj,Jim,True,Cooper,Jim Cooper,2,democrat,62.6,62.6,5,TN,171111,True,1,0,democrat,9,273544,2391055,2,34338.0,0,34338.0
snyder-65252,snyders,Stacy,False,Snyder,Stacy Snyder,1,republican,37.4,37.4,5,TN,102433,False,0,0,republican,9,273544,2391055,2,0.0,102433,102433.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,5,TN,0,False,0,0,other,9,273544,2391055,2,0.0,0,0.0
black-58195,blackd,Diane,True,Black,Diane Black,1,republican,71.1,71.1,6,TN,202234,True,1,0,republican,9,284490,2391055,3,140238.0,0,140238.0
kent-65257,kentd,David,False,Kent,David Kent,2,democrat,21.8,21.8,6,TN,61995,False,0,0,democrat,9,284490,2391055,3,0.0,61995,61995.0
ross-65807,rossd,David,False,Ross,David Ross,3,independent,7.1,7.1,6,TN,20261,False,0,0,other,9,284490,2391055,3,0.0,20261,20261.0
blackburn-682,blackburnm,Marsha,True,Blackburn,Marsha Blackburn,1,republican,72.2,72.2,7,TN,200407,True,1,0,republican,9,277513,2391055,3,135180.0,0,135180.0
chandler-65322,chandlert,Tharon,False,Chandler,Tharon Chandler,2,democrat,23.5,23.5,7,TN,65226,False,0,0,democrat,9,277513,2391055,3,0.0,65226,65226.0
ladner-59567,ladnerl,Leonard,False,Ladner,Leonard Ladner,3,independent,4.3,4.3,7,TN,11880,False,0,0,other,9,277513,2391055,3,0.0,11880,11880.0
kustoff-65268,kustoffd,David,False,Kustoff,David Kustoff,1,republican,68.8,68.8,8,TN,194386,True,1,0,republican,9,282733,2391055,7,123460.0,0,123460.0
hobson-64201,hobsonr,Rickey,False,Hobson,Rickey Hobson,2,democrat,25.1,25.1,8,TN,70925,False,0,0,democrat,9,282733,2391055,7,0.0,70925,70925.0
godwin-65805,godwins,Shelia,False,Godwin,Shelia Godwin,3,independent,2.3,2.3,8,TN,6442,False,0,0,other,9,282733,2391055,7,0.0,6442,6442.0
hart-1431,hartj,James,False,Hart,James Hart,4,independent,1.4,1.4,8,TN,4057,False,0,0,other,9,282733,2391055,7,0.0,4057,4057.0
montague-65806,montaguea,Adrian,False,Montague,Adrian Montague,5,independent,0.9,0.9,8,TN,2497,False,0,0,other,9,282733,2391055,7,0.0,2497,2497.0
rawles-60985,rawlesm,Mark,False,Rawles,Mark Rawles,6,independent,0.9,0.9,8,TN,2445,False,0,0,other,9,282733,2391055,7,0.0,2445,2445.0
talley-lane-65808,talley_lanek,Karen,False,Talley-Lane,Karen Talley-Lane,7,independent,0.7,0.7,8,TN,1981,False,0,0,other,9,282733,2391055,7,0.0,1981,1981.0
cohen-41288,cohens,Steve,True,Cohen,Steve Cohen,2,democrat,78.7,78.7,9,TN,171631,True,1,0,democrat,9,217957,2391055,3,130507.0,0,130507.0
alberson-64394,albersonw,Wayne,False,Alberson,Wayne Alberson,1,republican,18.9,18.9,9,TN,41123,False,0,0,republican,9,217957,2391055,3,0.0,41123,41123.0
cook-64396,cookp,Paul,False,Cook,Paul Cook,3,independent,2.4,2.4,9,TN,5203,False,0,0,other,9,217957,2391055,3,0.0,5203,5203.0
gohmert-1883,gohmertl,Louie,True,Gohmert,Louie Gohmert,1,republican,73.9,73.9,1,TX,192434,True,1,0,republican,36,260343,8522416,3,129586.0,0,129586.0
mckellar-62024,mckellars,Shirley,False,McKellar,Shirley McKellar,2,democrat,24.1,24.1,1,TX,62847,False,0,0,democrat,36,260343,8522416,3,0.0,62847,62847.0
gray-65546,grayp,Phil,False,Gray,Phil Gray,3,libertarian,1.9,1.9,1,TX,5062,False,0,0,other,36,260343,8522416,3,0.0,5062,5062.0
poe-39046,poet,Ted,True,Poe,Ted Poe,1,republican,60.6,60.6,2,TX,168692,True,1,0,republican,36,278236,8522416,4,68460.0,0,68460.0
bryan-64592,bryanp,Pat,False,Bryan,Pat Bryan,2,democrat,36.0,36.0,2,TX,100231,False,0,0,democrat,36,278236,8522416,4,0.0,100231,100231.0
veasaw-64003,veasawj,James,False,Veasaw,James Veasaw,3,libertarian,2.3,2.3,2,TX,6429,False,0,0,other,36,278236,8522416,4,0.0,6429,6429.0
darr-65547,darrj,Joshua,False,Darr,Joshua Darr,4,green,1.0,1.0,2,TX,2884,False,0,0,other,36,278236,8522416,4,0.0,2884,2884.0
johnson-270,johnsons,Sam,True,Johnson,Sam Johnson,1,republican,61.2,61.2,3,TX,193684,True,1,0,republican,36,316467,8522416,4,84263.0,0,84263.0
bell-64594,bella,Adam,False,Bell,Adam Bell,2,democrat,34.6,34.6,3,TX,109420,False,0,0,democrat,36,316467,8522416,4,0.0,109420,109420.0
jameson-726,jamesons,Scott,False,Jameson,Scott Jameson,3,libertarian,3.3,3.3,3,TX,10448,False,0,0,other,36,316467,8522416,4,0.0,10448,10448.0
blair-64004,blairp,Paul,False,Blair,Paul Blair,4,green,0.9,0.9,3,TX,2915,False,0,0,other,36,316467,8522416,4,0.0,2915,2915.0
ratcliffe-63174,ratcliffej,John,True,Ratcliffe,John Ratcliffe,1,republican,88.0,88.0,4,TX,216643,True,1,0,republican,36,246220,8522416,2,93532.0,0,93532.0
wommack-65548,wommackc,Cody,False,Wommack,Cody Wommack,2,libertarian,12.0,12.0,4,TX,29577,False,0,0,other,36,246220,8522416,2,0.0,29577,29577.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,4,TX,0,False,0,0,democrat,36,246220,8522416,2,0.0,0,0.0
hensarling-277,hensarlingj,Jeb,True,Hensarling,Jeb Hensarling,1,republican,80.6,80.6,5,TX,155469,True,1,0,republican,36,192875,8522416,2,59031.0,0,59031.0
ashby-333,ashbyk,Ken,False,Ashby,Ken Ashby,2,libertarian,19.4,19.4,5,TX,37406,False,0,0,other,36,192875,8522416,2,0.0,37406,37406.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,5,TX,0,False,0,0,democrat,36,192875,8522416,2,0.0,0,0.0
barton-281,bartonj,Joe,True,Barton,Joe L. Barton,1,republican,58.3,58.3,6,TX,159444,True,1,0,republican,36,273296,8522416,3,52776.0,0,52776.0
woolridge-64599,woolridger,Ruby Faye,False,Woolridge,Ruby Faye Woolridge,2,democrat,39.0,39.0,6,TX,106667,False,0,0,democrat,36,273296,8522416,3,0.0,106667,106667.0
smith-65564,smithd,Darrel,False,Smith,Darrel Smith,3,green,2.6,2.6,6,TX,7185,False,0,0,other,36,273296,8522416,3,0.0,7185,7185.0
culberson-284,culbersonj,John,True,Culberson,John Culberson,1,republican,56.2,56.2,7,TX,143542,True,1,0,republican,36,255533,8522416,2,15775.0,0,15775.0
cargas-61900,cargasj,James,False,Cargas,James Cargas,2,democrat,43.8,43.8,7,TX,111991,False,0,0,democrat,36,255533,8522416,2,0.0,111991,111991.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,7,TX,0,False,0,0,other,36,255533,8522416,2,0.0,0,0.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,8,TX,0,False,0,0,democrat,36,230335,8522416,1,0.0,0,0.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,8,TX,0,False,0,0,other,36,230335,8522416,1,0.0,0,0.0
brady-287,bradyk,Kevin,True,Brady,Kevin Brady,1,republican,100.0,100.0,8,TX,230335,True,1,1,republican,36,230335,8522416,1,115167.0,0,115167.0
green-37280,greena,Al,True,Green,Al Green,2,democrat,80.6,80.6,9,TX,152032,True,1,0,democrat,36,188523,8522416,2,57770.0,0,57770.0
martin-64605,martinj,Jeff,False,Martin,Jeff Martin,1,republican,19.4,19.4,9,TX,36491,False,0,0,republican,36,188523,8522416,2,0.0,36491,36491.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,9,TX,0,False,0,0,other,36,188523,8522416,2,0.0,0,0.0
mccaul-38751,mccaulm,Michael,True,McCaul,Michael McCaul,1,republican,57.3,57.3,10,TX,179221,True,1,0,republican,36,312600,8522416,3,59050.0,0,59050.0
cadien-61904,cadient,Tawana,False,Cadien,Tawana Cadien,2,democrat,38.4,38.4,10,TX,120170,False,0,0,democrat,36,312600,8522416,3,0.0,120170,120170.0
kelsey-64008,kelseyb,Bill,False,Kelsey,Bill Kelsey,3,libertarian,4.2,4.2,10,TX,13209,False,0,0,other,36,312600,8522416,3,0.0,13209,13209.0
conaway-1860,conawaym,Mike,True,Conaway,Mike Conaway,1,republican,89.5,89.5,11,TX,201871,True,1,0,republican,36,225548,8522416,2,89096.0,0,89096.0
landholt-65549,landholtn,Nicholas,False,Landholt,Nicholas Landholt,2,libertarian,10.5,10.5,11,TX,23677,False,0,0,other,36,225548,8522416,2,0.0,23677,23677.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,11,TX,0,False,0,0,democrat,36,225548,8522416,2,0.0,0,0.0
granger-296,grangerk,Kay,True,Granger,Kay Granger,1,republican,69.4,69.4,12,TX,196482,True,1,0,republican,36,283115,8522416,3,120452.0,0,120452.0
bradshaw-64607,bradshawb,Bill,False,Bradshaw,Bill Bradshaw,2,democrat,26.9,26.9,12,TX,76029,False,0,0,democrat,36,283115,8522416,3,0.0,76029,76029.0
colliver-64010,collivere,Ed,False,Colliver,Ed Colliver,3,libertarian,3.7,3.7,12,TX,10604,False,0,0,other,36,283115,8522416,3,0.0,10604,10604.0
thornberry-299,thornberrym,Mac,True,Thornberry,Mac Thornberry,1,republican,90.0,90.0,13,TX,199050,True,1,0,republican,36,221242,8522416,3,184324.0,0,184324.0
deweese-65565,deweesec,Calvin,False,DeWeese,Calvin DeWeese,2,libertarian,6.7,6.7,13,TX,14725,False,0,0,other,36,221242,8522416,3,0.0,14725,14725.0
tomlinson-65550,tomlinsonr,Rusty,False,Tomlinson,Rusty Tomlinson,3,green,3.4,3.4,13,TX,7467,False,0,0,other,36,221242,8522416,3,0.0,7467,7467.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,13,TX,0,False,0,0,democrat,36,221242,8522416,3,0.0,0,0.0
weber-61980,weberr,Randy,True,Weber,Randy Weber,1,republican,61.9,61.9,14,TX,160631,True,1,0,republican,36,259685,8522416,2,30788.0,0,30788.0
cole-62209,colem,Michael,False,Cole,Michael Cole,2,democrat,38.1,38.1,14,TX,99054,False,0,0,democrat,36,259685,8522416,2,0.0,99054,99054.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,14,TX,0,False,0,0,other,36,259685,8522416,2,0.0,0,0.0
gonzalez-64608,gonzalezv,Vicente,False,Gonzalez,Vicente Gonzalez,2,democrat,57.3,57.3,15,TX,101712,True,1,0,democrat,36,177479,8522416,4,34834.0,0,34834.0
westley-64614,westleyt,Tim,False,Westley,Tim Westley,1,republican,37.7,37.7,15,TX,66877,False,0,0,republican,36,177479,8522416,4,0.0,66877,66877.0
tijerina-65551,tijerinav,Vanessa,False,Tijerina,Vanessa Tijerina,4,green,3.1,3.1,15,TX,5448,False,0,0,other,36,177479,8522416,4,0.0,5448,5448.0
leone-57981,leoner,Ross,False,Leone,Ross Leone,3,libertarian,1.9,1.9,15,TX,3442,False,0,0,other,36,177479,8522416,4,0.0,3442,3442.0
orourke-61921,orourkeb,Beto,True,O'Rourke,Beto O'Rourke,1,democrat,85.7,85.7,16,TX,150228,True,1,0,democrat,36,175229,8522416,3,132736.0,0,132736.0
perez-64012,perezj,Jaime,False,Perez,Jaime Perez,2,libertarian,10.0,10.0,16,TX,17491,False,0,0,other,36,175229,8522416,3,0.0,17491,17491.0
gourdoux-65552,gourdouxm,Mary,False,Gourdoux,Mary Gourdoux,3,green,4.3,4.3,16,TX,7510,False,0,0,other,36,175229,8522416,3,0.0,7510,7510.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,16,TX,0,False,0,0,republican,36,175229,8522416,3,0.0,0,0.0
flores-60215,floresb,Bill,True,Flores,Bill Flores,1,republican,60.8,60.8,17,TX,149417,True,1,0,republican,36,245728,8522416,3,62813.0,0,62813.0
matta-64615,mattaw,William,False,Matta,William Matta,2,democrat,35.2,35.2,17,TX,86603,False,0,0,democrat,36,245728,8522416,3,0.0,86603,86603.0
patterson-62187,pattersonc,Clark,False,Patterson,Clark Patterson,3,libertarian,4.0,4.0,17,TX,9708,False,0,0,other,36,245728,8522416,3,0.0,9708,9708.0
jackson-lee-312,jackson_lees,Sheila,True,Jackson Lee,Sheila Jackson Lee,2,democrat,73.5,73.5,18,TX,150157,True,1,0,democrat,36,204308,8522416,3,101850.0,0,101850.0
bartley-64620,bartleyl,Lori,False,Bartley,Lori Bartley,1,republican,23.6,23.6,18,TX,48306,False,0,0,republican,36,204308,8522416,3,0.0,48306,48306.0
kleven-65553,klevent,Thomas,False,Kleven,Thomas Kleven,3,green,2.9,2.9,18,TX,5845,False,0,0,other,36,204308,8522416,3,0.0,5845,5845.0
arrington-64621,arringtonj,Jodey,False,Arrington,Jodey Arrington,1,republican,86.7,86.7,19,TX,176314,True,1,0,republican,36,203475,8522416,3,158937.0,0,158937.0
bonar-65554,bonart,Troy,False,Bonar,Troy Bonar,2,libertarian,8.5,8.5,19,TX,17376,False,0,0,other,36,203475,8522416,3,0.0,17376,17376.0
lawson-65555,lawsonm,Mark,False,Lawson,Mark Lawson,3,green,4.8,4.8,19,TX,9785,False,0,0,other,36,203475,8522416,3,0.0,9785,9785.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,19,TX,0,False,0,0,democrat,36,203475,8522416,3,0.0,0,0.0
castro-58407,castroj,Joaquin,True,Castro,Joaquin Castro,1,democrat,79.7,79.7,20,TX,149640,True,1,0,democrat,36,187669,8522416,3,120584.0,0,120584.0
blunt-329,bluntj,Jeffrey,False,Blunt,Jeffrey Blunt,2,libertarian,15.5,15.5,20,TX,29055,False,0,0,other,36,187669,8522416,3,0.0,29055,29055.0
pipkin-65556,pipkinp,Paul,False,Pipkin,Paul Pipkin,3,green,4.8,4.8,20,TX,8974,False,0,0,other,36,187669,8522416,3,0.0,8974,8974.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,20,TX,0,False,0,0,republican,36,187669,8522416,3,0.0,0,0.0
