yearweekofyear,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm,total_cases2
200352,0.02085,-0.0398,0.1581375,0.1479444,1.96,25.894285714000034,26.02857142900001,21.875714286000004,27.650000000000034,24.05000000000001,9.14,78.6885714286,2.7,26.014285714299998,6.5,30.0,21.1,12.0,22
200401,-0.2683,-0.1237,0.2237571,0.17654289999999997,13.942000000000002,25.012095238066593,25.103333333266676,20.756952380799987,26.99000000000001,23.143333333333374,18.73933333333333,77.44200000001335,2.1619047619039997,25.339047619039995,6.288571428571333,29.506666666666664,21.12666666666666,24.540000000000003,15
200402,-0.0731,0.0172,0.21472860000000002,0.2224429,0.0,24.498571429000037,24.421428571000035,19.22428571400002,26.150000000000034,22.950000000000045,20.7,72.5771428571,2.02857142857,24.3857142857,5.55714285714,27.8,20.6,15.6,20
200403,0.007229492307692298,0.0026,0.2821,0.2899,36.07,24.650000000000034,24.821428571000013,20.74571428600001,26.350000000000023,23.350000000000023,20.2,78.9428571429,2.17142857143,24.342857142899998,5.95714285714,28.3,20.0,23.7,14
200404,-0.18635,-0.178625,-0.01553333,0.01025,0.0,24.57857142900002,24.957142857000008,20.51571428599999,27.05000000000001,22.55000000000001,1.1,78.2642857143,3.04285714286,24.528571428600003,6.1,27.8,20.6,10.2,10
200405,-0.0535,-0.10800000000000001,0.2362571,0.2804143,0.0,24.410000000000025,24.450000000000045,19.728571429000056,26.850000000000023,22.650000000000034,2.0,75.4228571429,2.45714285714,24.6285714286,6.2,28.9,20.0,1.8,21
200406,0.015798888666666663,-0.0489,0.2528429,0.2169857,0.0,24.821428571000013,25.100000000000023,20.387142857000015,27.650000000000034,22.450000000000045,3.8,76.5228571429,2.8428571428600002,24.985714285700002,7.92857142857,31.1,19.4,4.6,14
200407,-0.0423,0.0231,0.24638569999999999,0.1925571,0.0,25.175714286000016,25.357142857000042,20.368571429000042,26.650000000000034,24.150000000000034,3.04,74.65,1.9857142857099999,24.8857142857,6.72857142857,28.9,20.0,15.0,14
200408,-0.1567,-0.0768,0.15384289999999998,0.1494,0.0,25.138571429000024,25.421428571000035,20.120000000000005,26.950000000000045,24.05000000000001,1.7,73.7914285714,2.45714285714,25.2,6.94285714286,29.4,20.6,11.4,9
200409,0.05716667,0.052025,0.139,0.1584429,0.0,24.384285714000043,24.80714285700003,20.468571429000065,27.450000000000045,22.650000000000034,19.92,79.0271428571,2.62857142857,24.1857142857,6.72857142857,28.3,19.4,19.3,11
200410,-0.0638,0.0905,0.2206,0.2357714,0.0,24.674285714000064,24.907142857000053,20.49571428600001,28.05000000000001,22.850000000000023,16.2,77.7614285714,2.6857142857099996,25.157142857100002,7.214285714289999,31.1,20.6,15.8,5
200411,-0.0505,0.02825,0.1867,0.1538,0.0,24.354285714000014,24.478571429000056,19.03571428600003,26.850000000000023,22.850000000000023,6.27,72.30571428569999,2.22857142857,25.4285714286,5.95714285714,30.6,21.1,2.5,6
200412,0.07254583125,0.07980852705882355,0.02834286,0.0116,0.0,25.104285714000014,25.27857142900001,21.101428570999985,27.150000000000034,22.850000000000023,13.81,78.5471428571,2.5714285714300003,25.9142857143,6.6428571428600005,31.1,20.6,12.2,7
200413,-0.40625,0.07343333,0.1199,0.13226670000000001,0.0,25.170000000000016,25.450000000000045,20.81142857100002,26.950000000000045,24.150000000000034,11.1,76.8714285714,2.2857142857099997,25.5571428571,6.72857142857,30.0,21.1,3.0,11
200414,0.07881153615384615,0.023175,0.1476286,0.15838570000000002,28.35,23.744285714000057,23.771428571,20.131428571000015,26.75,21.150000000000034,81.1,80.3657142857,2.41428571429,24.7,6.02857142857,28.9,20.6,60.7,4
200415,0.4934,0.1412,0.3543429,0.2740857,0.0,24.60857142900005,24.935714286000007,20.172857142999987,27.75,22.450000000000045,11.0,76.44571428569999,3.2,25.4,7.385714285710001,31.1,20.6,5.6,3
200416,0.0061,0.0162,0.1967286,0.18208570000000002,5.75,25.54428571400001,25.75714285700002,21.182857143000035,27.950000000000045,23.450000000000045,2.6,77.06,3.1,25.9571428571,6.08571428571,29.4,22.8,31.5,2
200417,0.03578461538461539,-0.04705,0.2125571,0.27202859999999995,23.59,25.510000000000048,25.72142857099999,20.032857143,27.55000000000001,24.05000000000001,13.8,71.9542857143,2.5714285714300003,25.842857142899998,6.18571428571,29.4,21.7,5.6,6
200418,0.08244556,-0.08976667,0.0633,0.15538329999999997,75.28,25.914285714000016,26.178571429000044,21.898571429000015,28.25,24.350000000000023,11.86,78.6028571429,2.51428571429,26.157142857100002,5.71428571429,30.0,22.8,23.4,10
200419,0.061564102307692305,0.08585196058823531,0.09315,0.11813330000000001,9.57,25.939999999999998,26.05714285700003,21.230000000000018,27.950000000000045,24.150000000000034,20.56,75.38571428569999,2.3,26.271428571399998,6.27142857143,30.6,22.2,30.2,7
200420,-0.0904,0.118525,0.10763330000000002,0.21006,15.78,25.615714286000014,25.76428571400004,22.220000000000027,28.150000000000034,24.05000000000001,36.9,81.7114285714,2.65714285714,26.728571428600002,5.52857142857,31.1,22.8,18.1,5
200421,0.05286667,0.06016667,0.11564289999999999,0.1297857,96.99,24.97142857099999,24.964285714000027,22.004285714000048,26.850000000000023,23.350000000000023,79.0,83.8328571429,1.77142857143,26.0428571429,4.67142857143,29.4,22.8,53.6,3
200422,-0.02563333,-0.008066667,0.1591143,0.1588,175.41,25.21571428599998,25.30714285700003,22.197142857000017,27.25,24.05000000000001,90.2,83.55,2.0,24.8142857143,4.91428571429,28.9,21.7,145.8,12
200423,-0.07055,-0.02854,0.08158571,0.11324289999999998,13.51,26.904285714000025,27.05714285700003,23.29571428600002,29.05000000000001,25.05000000000001,5.36,80.91428571430001,2.9,27.9571428571,7.54285714286,33.3,22.8,4.6,13
200424,0.0218,-0.0441,0.1412,0.17824289999999998,6.12,26.667142857000044,26.607142857000042,22.951428571000008,28.350000000000023,24.850000000000023,30.07,80.1771428571,2.3142857142900004,28.0428571429,6.34285714286,31.7,23.9,17.6,10
200425,0.017425,0.07493999999999999,0.1466571,0.1337429,13.07,26.887142857000015,26.985714286000018,23.438571429000035,29.350000000000023,24.650000000000034,20.0,81.5614285714,3.24285714286,28.3285714286,7.12857142857,33.3,22.8,81.5,13
200426,0.0101,-0.00385,0.1837714,0.17021429999999999,41.41,27.387142857000015,27.492857143000037,23.26571428599999,29.350000000000023,24.75,17.0,78.2971428571,2.85714285714,28.228571428600002,6.27142857143,32.2,23.9,8.9,13
200427,0.07528035735714285,0.0083,0.1515714,0.14474289999999998,28.37,27.494285714000057,27.52857142900001,23.407142857000053,29.350000000000023,25.25,32.2,78.4814285714,2.6142857142900002,28.342857142899998,6.18571428571,32.2,23.3,67.6,8
200428,-0.0267,-0.01173333,0.1683286,0.17511429999999997,39.05,27.10857142900005,27.107142857000042,23.180000000000007,28.75,25.450000000000045,43.83,79.1814285714,2.5714285714300003,27.8285714286,6.42857142857,31.1,23.3,76.5,21
200429,-0.0529,-0.10099999999999999,0.1853143,0.14984289999999997,59.15,27.425714286000016,27.521428571,23.647142857000006,29.25,25.850000000000023,15.8,79.9957142857,2.2,28.2428571429,5.24285714286,31.7,25.0,16.0,18
200430,0.0674,0.08983333,0.1748286,0.14874289999999998,23.74,27.25142857100002,27.25,22.945714285999998,29.150000000000034,25.25,31.21,77.4985714286,2.6857142857099996,28.014285714299998,6.52857142857,31.7,23.9,26.2,8
200431,-0.0117,-0.05443333,0.1905286,0.1573,40.86,27.084285714000032,27.135714285999995,23.672857142999987,28.950000000000045,25.350000000000023,31.51,81.8071428571,2.5714285714300003,28.0428571429,6.37142857143,31.7,23.9,44.0,7
200432,0.0058,0.0327,0.1741,0.18381429999999999,35.99,27.438571429000035,27.492857143000037,23.450000000000045,29.55000000000001,25.25,24.6,79.02571428569999,2.97142857143,28.528571428600003,6.58571428571,32.2,24.4,12.8,20
200433,0.0374,0.1084,0.1253,0.17741429999999997,20.92,27.84571428600003,28.05000000000001,23.25,29.75,26.05000000000001,14.1,76.1714285714,2.65714285714,28.9428571429,7.22857142857,33.9,24.4,10.5,14
200434,-0.0164,-0.021875,0.1816,0.1706,37.3,27.644285714000034,27.700000000000045,24.118571429000042,29.450000000000045,25.450000000000045,44.4,81.2642857143,2.58571428571,29.0,6.31428571429,32.2,24.4,28.3,14
200435,0.0996,0.0633,0.1006571,0.1094286,20.3,27.76285714300002,27.900000000000034,23.904285714000025,29.450000000000045,25.55000000000001,13.5,79.6842857143,2.6428571428599996,29.0571428571,6.485714285709999,33.3,25.0,20.6,7
200436,0.0414,0.0498,0.1631286,0.1992,62.61,27.711428571,27.75,23.24000000000001,29.450000000000045,25.75,25.37,76.7114285714,2.62857142857,28.6142857143,7.05714285714,32.8,24.4,23.8,14
200437,0.1076,0.074925,0.1059143,0.09598571,42.51,27.80857142900004,27.850000000000023,24.0,29.650000000000034,26.150000000000034,33.4,79.8657142857,2.34285714286,28.985714285700002,6.97142857143,33.9,25.0,20.6,10
200438,0.04015,0.06247395687499999,0.09487143,0.13944289999999998,52.29,27.950000000000045,28.107142857000042,24.154285714000025,30.150000000000034,26.150000000000034,16.0,80.0328571429,2.4285714285699997,28.6428571429,6.11428571429,32.2,24.4,32.8,13
200439,0.056089111333333344,-0.06745,0.2252571,0.2332,245.73,26.648571429000015,26.80714285700003,23.931428571000026,29.75,24.55000000000001,254.95,85.33,2.54285714286,27.228571428600002,6.05714285714,33.9,23.3,158.2,27
200440,0.033475,0.007625,0.24358000000000002,0.1786333,10.06,27.878571429000033,28.05714285700003,23.32857142900002,30.450000000000045,25.55000000000001,8.57,76.4714285714,3.67142857143,29.1428571429,8.08571428571,34.4,24.4,21.8,13
200441,-0.0168,0.02526667,0.09047143,0.05836667,34.73,27.53000000000003,27.52857142900001,23.434285714000055,29.350000000000023,25.75,35.7,78.4771428571,2.55714285714,28.285714285700003,6.21428571429,31.7,24.4,24.4,18
200442,0.0665725,0.09375,0.2360286,0.2138714,83.2,27.35857142900005,27.52857142900001,23.714285714000027,30.25,25.450000000000045,41.4,80.66571428569999,3.1571428571399998,28.1285714286,6.18571428571,32.2,23.9,41.4,16
200443,0.0969,0.07463333,0.08211667,0.0797,10.82,27.49714285700003,27.657142857000053,23.071428571000013,29.55000000000001,26.05000000000001,18.0,76.9228571429,2.44285714286,28.285714285700003,6.72857142857,32.2,23.9,15.1,16
200444,0.0802,0.08800000000000001,0.096,0.1182286,96.72,26.742857143000037,27.00714285700002,23.110000000000014,29.25,25.450000000000045,25.2,80.6557142857,2.37142857143,27.5,5.6428571428600005,31.7,23.9,34.1,20
200445,0.1337,0.1288,0.24505,0.1911143,105.49,26.52000000000004,26.75,22.225714286000027,28.650000000000034,25.05000000000001,31.2,77.5328571429,2.4,27.0571428571,6.52857142857,30.6,22.8,109.0,17
200446,0.0199,-0.00135,0.039,0.06477143,18.75,26.771428571,26.821428571000013,22.448571429000026,28.950000000000045,25.150000000000034,24.5,77.3114285714,2.4,27.2428571429,6.3571428571399995,31.1,23.9,7.7,4
200447,0.3274,-0.0064,0.2224857,0.1364714,122.87,25.397142857000006,25.407142857000053,22.407142857000053,27.25,23.75,145.8,83.6285714286,1.8571428571400002,26.3285714286,4.62857142857,28.9,23.3,70.7,15
200448,0.0435,-0.0607,0.19515710000000003,0.2427714,18.37,25.28000000000003,25.30714285700003,20.30571428600001,26.850000000000023,23.850000000000023,24.9,74.3028571429,1.9714285714300002,26.3285714286,4.9,29.4,23.3,26.9,8
200449,-0.1613,-0.08855,0.2108714,0.2731429,0.0,25.641428571000006,25.75,20.590000000000032,27.150000000000034,24.450000000000045,2.71,73.7571428571,2.1142857142900002,25.6428571429,6.44285714286,28.9,21.1,7.7,6
200450,-0.0039,-0.0262,0.2083167,0.17965,0.0,25.01428571400004,25.214285714000027,20.124285714000052,27.05000000000001,22.950000000000045,2.8,74.3257142857,2.3571428571400004,25.157142857100002,6.31428571429,28.9,20.6,10.4,12
200451,-0.15165,-0.0214,0.18281670000000003,0.13425710000000002,5.54,25.652857143000006,25.80000000000001,22.102857142999994,27.650000000000034,24.350000000000023,29.32,80.8885714286,2.2428571428599997,26.271428571399998,5.62857142857,30.6,22.8,30.6,15
200452,-0.1261,-0.06296667,0.19948570000000002,0.14035,150.31,25.532857143,25.72142857099999,22.591428570999994,27.75,23.75,41.3,83.9528571429,2.05714285714,26.2428571429,5.71428571429,30.0,22.8,55.7,11
200553,0.04964190500000001,0.005592857142857147,0.1801669357142857,0.14663369357142858,28.977333333333334,25.21914285713342,25.342380952399992,21.042476190466687,27.450000000000045,23.216666666666697,17.195333333333334,77.89238095238667,2.4380952380946668,25.796190476186666,6.439047619048,29.919999999999998,21.473333333333336,23.3,10
200501,0.0079,-0.04963333,0.12465710000000002,0.1004429,0.0,24.437142857000026,24.51428571400004,19.621428571000024,26.350000000000023,22.950000000000045,21.68,74.7785714286,1.9571428571400002,24.985714285700002,4.9,28.3,21.1,23.8,15
200502,0.02435,-0.019275,0.1335429,0.1272429,0.0,24.450000000000045,24.464285714000027,20.51714285700001,25.75,23.05000000000001,43.1,78.7985714286,1.9142857142900003,25.2,5.38571428571,28.3,22.2,55.6,17
200503,-0.11183330000000001,-0.07645,0.2029,0.2233571,14.67,24.24571428600001,24.407142857000053,21.158571429000062,26.25,22.650000000000034,76.36,83.05571428569999,1.9142857142900003,25.228571428600002,4.91428571429,28.3,21.7,32.4,7
200504,-0.0479,0.0431,0.1743,0.1456429,15.2,23.385714285999995,23.464285714000027,19.362857143000042,25.850000000000023,21.650000000000034,31.85,78.5385714286,2.65714285714,23.7571428571,6.32857142857,28.3,17.8,34.0,7
200505,0.0442,-0.0758,0.2056,0.1781429,0.0,23.00285714300003,23.021428571,19.05000000000001,24.650000000000034,21.150000000000034,31.8,78.64,1.9714285714300002,23.714285714299997,4.52857142857,27.8,19.4,5.4,8
200506,-0.08175,-0.03735,0.2976571,0.3102571,0.0,22.951428571000008,23.021428571,17.31714285700002,26.350000000000023,20.150000000000034,6.4,70.7957142857,3.1142857142900002,23.3142857143,5.985714285709999,26.7,19.4,10.1,9
200507,0.08954555999999998,0.09300000000000001,0.1756571,0.18428570000000002,0.0,23.202857143000017,23.25,17.887142857000015,25.55000000000001,20.25,5.3,72.2457142857,3.08571428571,23.4142857143,6.22857142857,26.7,18.9,4.6,12
200508,0.1083,-0.04855,0.1908714,0.1969714,0.0,23.33000000000004,23.400000000000034,18.434285714000055,24.850000000000023,21.850000000000023,10.1,74.19142857140001,2.15714285714,24.485714285700002,4.61428571429,27.2,21.7,2.1,12
200509,-0.10366669999999999,-0.04113333,0.1607,0.1097667,0.0,24.121428571000024,24.30000000000001,20.124285714000052,27.150000000000034,22.350000000000023,5.92,78.6671428571,2.95714285714,25.028571428600003,7.12857142857,30.6,20.0,5.3,5
200510,0.06468511928571428,0.0781,0.24345709999999998,0.25215709999999997,3.93,24.911428570999988,25.071428571000013,20.620000000000005,28.25,22.350000000000023,3.3,77.3928571429,4.3571428571399995,26.014285714299998,7.7,31.1,20.0,0.0,4
200511,0.0644,0.01095,0.1937429,0.24417139999999998,0.0,24.701428571000008,24.76428571400004,19.635714285999995,28.450000000000045,21.650000000000034,0.3,73.58571428569999,4.25714285714,25.842857142899998,8.41428571429,33.3,20.0,0.0,11
200512,-0.044000000000000004,-0.0753,0.1609286,0.2079714,0.0,25.09714285700005,25.350000000000023,20.06714285700002,28.05000000000001,22.450000000000045,0.2,73.8671428571,3.91428571429,26.4,8.514285714289999,32.8,20.0,0.0,4
200513,0.0561790909090909,-0.0987,0.1752,0.14822860000000002,0.0,25.922857142999987,26.164285714000016,21.29428571400001,27.850000000000023,24.150000000000034,0.2,75.7371428571,2.8,27.485714285700002,8.67142857143,33.3,22.2,0.0,5
200514,0.0045,-0.00047999999999999996,0.12331669999999999,0.15578329999999999,13.44,25.957142857000008,26.214285714000027,21.77857142900001,28.350000000000023,24.25,8.0,78.0028571429,3.01428571429,27.3,7.485714285710001,33.3,22.2,7.4,7
200515,-0.1235,-0.1235,0.15258329999999998,0.12108569999999999,33.69,26.04000000000002,26.228571429000056,21.79714285700004,28.75,23.650000000000034,23.7,77.65,3.3857142857099998,27.4,8.15714285714,32.8,22.8,21.1,1
200516,0.01683333,0.005433333,0.09328333,0.10921669999999999,42.88,26.862857143000042,26.957142857000008,22.498571429000037,29.55000000000001,23.950000000000045,3.6,77.2428571429,3.72857142857,28.1714285714,8.41428571429,33.9,22.2,97.3,1
200517,-0.09295,0.0550524511764706,0.10123330000000001,0.106,234.13,25.76714285700001,25.871428571000024,22.388571429000024,28.450000000000045,23.25,98.5,81.7514285714,3.58571428571,26.785714285700003,6.885714285710001,32.8,22.8,207.5,4
200518,-0.1362,-0.2498,0.2218,0.2113714,0.0,26.390000000000043,26.414285714000016,22.404285714000025,28.75,24.350000000000023,11.0,78.9071428571,2.75714285714,27.3714285714,5.7,31.7,23.3,48.2,2
200519,0.06313333,0.082275,0.13026669999999999,0.09501667,38.66,26.79857142900005,26.792857142999992,22.150000000000034,28.650000000000034,24.75,10.11,75.69857142859999,2.91428571429,27.3,6.22857142857,31.7,23.3,11.4,6
200520,0.06410576923076923,0.0481,0.07107143,0.04847143,102.56,25.915714286000025,25.835714285999984,22.925714286000016,28.450000000000045,23.650000000000034,96.0,83.7628571429,2.51428571429,26.271428571399998,5.95714285714,30.6,22.2,110.9,3
200521,0.0476,0.06735,0.0966,0.08731429,156.94,26.655714286000034,26.885714285999995,23.75,29.850000000000023,23.950000000000045,145.7,84.33571428569999,3.0714285714300003,28.3857142857,6.65714285714,35.0,23.9,71.2,4
200522,-0.0143,-0.004475,0.1778,0.1467571,84.78,27.689999999999998,27.728571429000056,24.448571429000026,30.25,25.55000000000001,14.59,82.63,2.9,28.842857142899998,6.34285714286,34.4,25.0,23.9,10
200523,0.0606,0.09883333,0.1881857,0.1763,32.02,27.967142857000056,27.978571429000056,23.538571429000058,29.850000000000023,26.25,4.5,76.94,2.5714285714300003,28.728571428600002,5.95714285714,32.8,24.4,4.4,12
200524,0.0449,0.1177,0.12111430000000001,0.1242143,97.46,26.831428571000004,26.957142857000008,23.394285714000034,28.950000000000045,25.150000000000034,15.9,81.5157142857,2.87142857143,27.514285714299998,5.8,31.1,23.9,44.5,21
200525,0.06321500000000001,0.0634,0.2097429,0.2099286,8.36,28.187142857000026,28.207142857000008,24.30857142900004,30.850000000000023,25.350000000000023,4.2,79.7185714286,3.51428571429,30.028571428600003,7.65714285714,34.4,25.0,0.0,26
200526,0.0892,0.07075,0.09012857,0.09425714,23.36,27.938571429000035,27.928571429000044,24.164285714000016,29.650000000000034,25.75,28.59,80.0128571429,2.58571428571,29.0428571429,6.81428571429,33.3,24.4,52.3,21
200527,0.0854,0.246675,0.1717857,0.2381,42.06,28.131428571000015,28.135714285999995,24.214285714000027,30.55000000000001,26.05000000000001,32.4,79.3771428571,2.9428571428600003,29.028571428600003,6.25714285714,33.9,25.0,34.8,30
200528,0.0514,0.051625,0.11225710000000001,0.13701429999999998,92.52,27.51714285700001,27.47142857099999,23.850000000000023,29.350000000000023,25.55000000000001,45.28,80.5614285714,2.6142857142900002,28.4428571429,6.34285714286,32.8,24.4,52.8,45
200529,-0.0665,-0.021,0.2358286,0.23334290000000002,39.49,27.72142857099999,27.742857143000037,23.831428571000004,29.950000000000045,25.650000000000034,31.9,79.4814285714,2.44285714286,28.3857142857,7.1,32.8,23.9,50.3,56
200530,-0.1087,-0.00945,0.25644290000000003,0.2153714,64.25,27.702857143000017,27.771428571,24.430000000000007,29.75,25.55000000000001,34.3,82.4085714286,2.72857142857,28.9285714286,6.17142857143,32.2,23.9,73.8,75
200531,-0.06475,-0.0267,0.1404,0.1212,80.34,28.00857142900003,27.957142857000008,24.141428571000006,29.850000000000023,26.150000000000034,54.1,79.6214285714,2.87142857143,28.9428571429,5.92857142857,33.3,25.0,41.0,83
200532,0.07412369071428572,0.02365,0.26912859999999994,0.1919286,18.15,28.198571429000026,28.228571429000056,24.217142857000056,30.350000000000023,26.05000000000001,11.93,79.2528571429,2.98571428571,29.471428571399997,6.97142857143,33.9,25.6,12.6,82
200533,0.0479,0.069675,0.08632857,0.09587143,29.86,28.315714286000002,28.31428571400005,24.038571429000058,30.55000000000001,26.05000000000001,21.1,77.74,3.41428571429,29.3285714286,6.5,33.3,25.6,18.1,126
200534,-0.1224,0.051,0.10577139999999999,0.14187139999999998,99.02,28.02857142900001,28.071428571000013,23.542857142999992,30.55000000000001,25.950000000000045,28.1,76.7342857143,3.3857142857099998,27.9285714286,7.92857142857,33.3,22.8,31.7,119
200535,0.07101410230769231,-0.0073,0.11122,0.1085857,77.05,28.141428571000006,28.242857143000037,24.137142857000015,30.25,26.350000000000023,30.0,79.0814285714,3.1857142857099996,28.0857142857,6.57142857143,32.2,22.2,104.4,137
200536,0.0022,-0.0271,0.2050286,0.22023330000000002,23.3,28.315714286000002,28.36428571400006,23.492857143000037,30.950000000000045,25.450000000000045,3.7,75.4385714286,4.42857142857,28.8571428571,7.05714285714,33.9,24.4,8.9,131
200537,0.0073,0.0049,0.15234289999999998,0.1456286,43.57,29.05000000000001,29.01428571400004,24.645714285999986,31.150000000000034,26.75,11.9,77.2728571429,3.3857142857099998,29.2428571429,7.55714285714,33.9,24.4,61.0,112
200538,0.0252,-0.05933333,0.1554286,0.1780286,66.86,28.34571428600003,28.36428571400006,23.850000000000023,30.55000000000001,25.75,14.6,76.66142857140001,3.5714285714300003,28.5857142857,6.65714285714,32.2,24.4,15.1,82
200539,0.0012,-0.02986667,0.18028329999999998,0.1557333,36.86,27.964285714000027,28.22142857099999,23.978571429000056,30.850000000000023,25.650000000000034,38.4,79.0828571429,3.54285714286,28.6285714286,6.15714285714,32.2,25.0,19.8,73
200540,0.0488,0.0394,0.11255710000000001,0.07724286,68.31,27.939999999999998,27.978571429000056,23.80714285700003,30.150000000000034,26.350000000000023,27.3,78.3514285714,2.6857142857099996,28.014285714299998,6.34285714286,32.8,23.3,18.6,43
200541,0.0419,0.02793333,0.05515,0.04244286,157.83,26.684285714000055,26.86428571400006,23.397142857000006,29.850000000000023,24.75,60.4,82.2642857143,2.54285714286,27.014285714299998,7.22857142857,32.2,22.8,126.9,55
200542,0.02275,0.0278,0.2403571,0.2043429,112.16,27.47428571400002,27.728571429000056,24.177142857000035,29.950000000000045,24.850000000000023,18.7,82.39,2.9285714285699997,28.0428571429,6.44285714286,33.9,23.3,45.5,55
200543,-0.029975,0.05126667,0.17055710000000002,0.16231429999999997,20.75,27.541428570999983,27.55714285700003,24.237142857000038,29.950000000000045,25.55000000000001,70.3,82.4228571429,2.44285714286,27.971428571399997,7.07142857143,33.3,23.9,55.1,53
200544,0.07596667,-0.0622,0.2535143,0.20174289999999998,39.72,27.691428571000017,27.792857142999992,23.681428571000026,29.75,25.75,26.26,78.97,2.5714285714300003,27.9571428571,7.4,32.8,23.9,57.2,46
200545,-0.00135,0.06455,0.20221429999999999,0.1520714,27.22,27.51428571400004,27.585714285999984,23.59857142900006,29.450000000000045,25.850000000000023,20.43,79.3271428571,2.12857142857,27.8714285714,7.014285714289999,32.8,23.3,32.5,43
200546,0.0507,0.0174,0.20044289999999998,0.18217139999999998,37.36,26.821428571000013,26.664285714000016,23.04428571400001,28.450000000000045,24.850000000000023,93.9,79.9014285714,2.2571428571400003,27.157142857100002,6.54285714286,31.1,23.3,41.5,29
200547,0.08683,0.1654,0.2159143,0.1852286,14.49,26.31714285700002,26.414285714000016,21.967142857000056,28.25,24.850000000000023,40.81,77.2457142857,2.58571428571,26.528571428600003,6.08571428571,30.0,22.2,23.6,22
200548,0.09692262407142858,0.1823,0.2686,0.2481857,26.65,26.032857143,26.085714285999984,21.97428571400002,29.05000000000001,24.650000000000034,36.65,78.6242857143,2.41428571429,26.228571428600002,5.87142857143,30.6,22.8,80.7,26
200549,-0.03396667,0.04135,0.1812667,0.20685,0.0,25.428571429000044,25.392857143000015,19.865714286000014,27.350000000000023,22.75,11.2,71.4557142857,2.74285714286,24.985714285700002,6.32857142857,28.9,20.6,27.5,13
200550,-0.0587,-0.07753333,0.16675710000000002,0.16951429999999998,0.0,25.98142857099998,26.092857143000003,21.182857143000035,27.650000000000034,24.350000000000023,13.6,75.0757142857,2.17142857143,25.4571428571,6.02857142857,29.4,21.1,30.0,17
200551,0.1077,0.0531,0.2853429,0.29357140000000004,0.0,25.29000000000002,25.5,20.988571429000046,27.75,23.350000000000023,20.64,77.3157142857,2.52857142857,24.6285714286,6.18571428571,28.9,20.6,29.1,8
200652,-0.1062,-0.1376,0.1835,0.16976670000000002,64.08,25.99714285700003,26.157142857000053,21.532857143,28.25,24.350000000000023,22.5,76.5785714286,2.2428571428599997,25.8857142857,6.27142857143,30.0,21.1,18.6,13
200601,-0.008233333,-0.04533333,0.1100714,0.09948571,16.27,25.527142857000058,25.714285714000027,20.654285714000025,27.150000000000034,24.05000000000001,5.76,74.50857142859999,2.1,24.657142857100002,6.25714285714,28.3,20.6,8.1,10
200602,-0.04245,0.00455,0.2592714,0.2393143,72.69,25.182857143000035,25.400000000000034,19.958571429000017,26.950000000000045,23.450000000000045,10.9,72.9285714286,2.44285714286,24.0571428571,6.8,27.8,18.9,21.9,17
200603,-0.1942333,-0.11174,0.1015143,0.1011143,74.41,25.25142857100002,25.378571429000033,21.26714285700001,27.75,23.55000000000001,41.5,78.72,2.4285714285699997,24.714285714299997,6.3571428571399995,30.6,20.6,101.1,19
200604,0.009000000000000001,-0.0458,0.10001669999999999,0.10768330000000001,0.0,25.137142857000015,25.185714286000007,20.362857143000042,26.75,23.450000000000045,16.8,74.8971428571,2.01428571429,24.285714285700003,5.1428571428600005,27.2,20.6,29.2,9
200605,0.0443,-0.005,0.16813329999999999,0.1399571,0.0,24.391428571000006,24.485714286000018,19.197142857000017,27.05000000000001,22.350000000000023,9.89,72.8728571429,2.15714285714,23.4142857143,6.11428571429,28.9,18.9,7.6,9
200606,-0.3084,-0.1369,0.2661,0.21045709999999998,18.15,24.675714286000016,24.842857143000003,20.30714285700003,26.950000000000045,23.350000000000023,9.7,76.9071428571,2.2142857142900003,23.9142857143,6.38571428571,28.3,19.4,26.6,9
200607,0.3255,-0.02752,0.1900714,0.2061857,0.0,24.80571428600001,25.092857143000003,20.75857142900003,27.75,22.450000000000045,10.37,78.4942857143,3.02857142857,24.7428571429,7.05714285714,30.6,20.0,15.0,3
200608,-0.1032,0.1611,0.2396714,0.28597140000000004,11.8,24.905714286000034,25.05714285700003,19.821428571000013,26.950000000000045,23.55000000000001,8.1,73.41428571430001,2.3857142857099998,24.8571428571,6.34285714286,28.9,21.1,2.6,7
200609,-0.16734000000000002,-0.105825,0.16068,0.2190667,0.0,25.00857142900003,25.414285714000016,19.31142857100002,27.75,23.150000000000034,0.2,70.6971428571,2.6428571428599996,25.3,6.485714285709999,30.6,21.1,0.0,7
200610,-0.01313333,0.018275,0.1773,0.1503,0.0,24.838571429000012,24.992857143000037,19.920000000000016,27.650000000000034,22.25,7.5,74.28,3.4285714285699997,25.528571428600003,6.84285714286,30.6,21.1,3.3,0
200611,0.0109,-0.01436,0.1671,0.15721429999999997,16.74,24.111428571000033,24.242857143000037,18.98142857099998,27.150000000000034,22.25,19.63,73.21,2.6142857142900002,25.514285714299998,6.18571428571,29.4,21.7,2.2,2
